comment,label
" 화재보험 해지하려고 하는데 어떻게 해야 하나요? 네. 고객님 번거로우시겠지만 보험상품 해지를 위해서 고객센터를 통하여 안내받으시기 바랍니다. 아~그래요? 고객센터 연락처 알려주세요. 고객센터 연락처는 OOOO-OOOO입니다.  혹시 다른 문의사항 있으십니까? 근데 보험 해지하면 해지 환급금 나오죠? 계약이 해지된 경우에는 경과하지 아니한 기간에 대하여 일단위로 계산된 보험료를 돌려드립니다 네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루되세요. 제가 상가에서 가게를 운영하는데 화재보험 가입이 가능해요? 네. 가능합니다. 고객님' 아~그렇구나, 상가 주인이 아니라도 화재보험 가입이 가능하네요?  네. 그렇습니다. 고객님.  세입자는 임대차계약에 따라 화재사고 발생시 건물주에 대한 배상책임이 발생되므로 보험에 가입하시는 것이 더 좋습니다.  그러면 화재보험 가입금액은 어떻게 될까요? 사고가 난때와 장소에서, 신품가액에 감가상각을 한 현 싯가로 가입금액이 결정됩니다. 그러면 정확한 가입금액은 지금은 알 수 없네요? 네. 그렇습니다. 고객님. 더 자세한 상담을 받길 원하시면 당사 고객센터로 문의 부탁드립니다. 그럼 고객센터 연락처 알려주세요. 고객센터 연락처는 OOOO-OOOO입니다.  네. 고마워요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루되세요.",1
" 여행보험 때문에 문의 좀 하려구요. 여행보험이 국내랑 국외랑 따로 있다던데 그런가요? 네. 그렇습니다. 고객님. 국내 여행보험은 어떤 거에요? 피보험자가 국내여행보험 가입기간 내 불의의 사고로 신체상해 사고를 당하거나 질병 또는 제3자에게 법률상 배상책임을 주어 손해배상책임이 생겼을 경우 손해를 보상해 주는 보험입니다. 아~그럼 해외 여행보험은요? 피보험자가 해외여행 기간 중 불의의 사고로 신체상해 사고를 당하거나 질병,휴대품 사고 또는 제3자에게 법률상 배상책임을 주어 손해배상책임이 생겼을 경우 손해를 보상해 주는 보험입니다. 네. 알겠어요. 혹시 다른 문의사항 있으십니까? 있잖아요. 혹시나 해서 그런데 제가 국내 여행도 가고 해외 여행도 가려고 하거든요. 국내 여행 중에는 스노우 보드도 탈 계획에 있는데 국내 여행보험 들면 혹시 다쳐도 보장 받을 수 있죠? 죄소하지만 그렇치 않습니다. 고객님. 국내 여행보험 상품에서 스노우 보드에 관해서는 보장이 되지 않습니다. 아~그래요? 그럼 보장 못 받는 것들은 뭐가 있나요? 스노우보드, 전문등반,?글라이더조종,?스카이다이빙,?스쿠버다이빙,?행글라이딩,?수상보트,?페러글라이딩 및 스키,?래프팅 등 위험한 운동은 가입 할 수 없습니다. 아! 참! 우리 애가 15세 미만인데 해외여행 보험 가입할 수 있죠? 네. 가능합니다. 고객님. 그러나 사망에 관하여는 보장이 되지 않으니 참고하시기 바랍니다. 네. 고마워요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 제가 유럽을 여행하려고 하거든요. 그래서 해외 여행자 보험을 인터넷으로 가입하고 싶어서요. 어떻게 하면 될까요? 혹시 고객님께서 방문하시려는 나라가 여행 지역이 적색경보, 흑색경보, 특별여행주의보, 특별여행경보가 발생한 지역은 아니십니까? 네~프랑스랑 독일 여행가요. 네. 안내해드리겠어요 인터넷 홈페이지에 들어가셔서 해외여행보험을 클릭하시면 고객님 소재지에 있는 컨설턴트에게 상담 받으신 후 가입하실 수 있습니다.  아~네. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루되세요.",1
" 저기요. 산악회에서 단체여행을 준비하고 있는데요. 혹시 국내 여행보험 가입할 수 있나요? 고객님. 산악회에서 등산을 하십니까? 네. 해요. 왜요? 아~전문등반을 할 경우 가입할 수 없기때문입니다. 전문등반이라고 하면 어떤 걸 말해요? 전문등반은 전문적인 등산용구를 사용하여 암벽 또는 방벽을 오르내리거나 특수한 기술,?경험,?사전훈련을 필요로 하는 등반을 말합니다. 아~ 아니에요. 그냥 설악산 등반하는거에요. 네. 고객님. 그러시면 국내 여행보험에 가입하실 수 있습니다. 보험가입하려면 어떻게 하면 되나요? 고객센터에 연락하셔서 가입하시거나 인터넷 홈페이지를 방문하여 가입하실 수 있습니다. 아~그래요? 그럼 고객센터 연락처 알려주세요. OOOO고객센터 연락처는OOOO-OOOO입니다. 혹시 다른 문의사항 있으십니까? 저 있잖아요. 국내 여행보험 가입했는데 여행장소가 변경되도 보장받을 수 있어요? 네. 보장받으실 수 있습니다. 고객님 네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 가스사고배상책임보험 가스사업자는 의무가입대상인가요? 네. 그렇습니다. 고객님. 가스사고배상책임보험이 뭔지 좀 알려주세요. 가스사고 배상책임보험은 가스를 제조, 충전, 판매, 사용하는 개인 단체 또는 법인이 영업활동 중 가스로 인한 화재, 폭발, 누설사고로 인한 제3자에게 신체장해 및 재물손해를 입혔을 경우 부담하게 되는 법률상 배상책임을 보상하는 보험입니다. 네. 알겠어요. 고마워요. 혹시 다른 문의사항 있으십니까? 없습니다.  네. 감사합니다. 오늘도 행복한 하루되세요. 도급업자배상책임보험이 뭔가요? 도급업자 배상책임보험에서는 피보험자가 작업의 수행 또는 직업의 수행으로 소유, 사용 또는 관리하는 시설로 생긴 우연한 사고로 피보험자가 제3자에게 부담하게 되는 법률상 배상책임을 보장합니다.? 아? 그래요? 그럼 도급업을 하는 모든 작업에 보상이 되는 겁니까? 아닙니다. 여기서 작업이라 함은 건설공사, 설치공사 각종 용역제공을 말합니다. 네. 알겠습니다.  혹시 다른 문의사항 있으십니까? 없어요. 네. 감사합니다. 오늘도 행복한 하루되세요.",1
" 제가 지금 OOOO에서 든 보험을 해지하려고 하는데 보험금을 해지할 때도 해지환급금에 세금이 붙나요? 네. 그렇습니다. 고객님. 그럼 지금 제 보험은 세금을 어느 정도 내야 할까요? 고객님. 고객님께서 가입하신 상품에 대한 정보를 얻기위해 고객님의 개인정보 몇가지 물어보려 합니다. 동의하십니까? 네. 고객님의 성함이 어떻게 되십니까? OOO이요. 고객님의 핸드폰 번호가 어떻게 되십니까? OOO-OOOO-OOOO이요. 고객님의 주소가 OO도 OO구 OO동 다음 주소가 어떻게 되십니까? OOOO아파트 OOO동 OOOO호에요. 소중한 정보확인 감사합니다. 고객님께서 보유하고 계신 보험 상품이 OOOO연금보험 맞으십니까? 네. 맞아요. 보험을 해지하시려는 이유가 무엇입니까? 개인적인 사정때문에 해지하려고 합니다. 연금저축 상품은 중도해지 하시는 경우 해지환급금 전체에 대하여 기타소득세 16.5% (주민세 포함)가 부과됩니다. 그러나 해지환급금에 세액공제를 받지 않은 보험료분은 과세소득에서 제외합니다. 다만, 계약자의 사망 등 부득이한 사유로 인한 해지인 경우에는 주민세 포함한 연금소득세 3.3% ~ 5.5% 가 부과됩니다. 네. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 제가 지금 OOOO보험을 가입하고 있는데 자동이체 계좌를 내 명의 말고 우리 남편 명의 계좌로 바꿔도 되나요? 네. 가능합니다. 고객님. 예금주 관계는 제한없이 등록 가능합니다 . 그럼 어떻게 명의를 바꾸나요? 당사 고객센터에서는 전산에 고객정보가 등록되어 있는 경우 통화하여 인증후 등록 가능하며, 고객정보가 등록되어 있는 않은 경우 가입하신 지점을 통하여 서류 접수 하시면 됩니다 . 혹시 보험료를 자동이체 말고 신용카드로 낼 수 있나요? 네. 가능합니다. 고객님 그럼 우리 남편 신용카드로 결제방법을 바꿔도 전화로 변경 가능하죠? 아닙니다. 고객님. 신용카드등록신청서 작성 및 계약자, 카드주의 자필서명 후 구비서류를 계약관리지점을 통해 접수하여 변경하셔야 합니다. 아~ 그래요? 그럼 혹시 팩스로 변경은 안되나요? 네. 팩스로 변경가능합니다. 그래요? 그럼 혹시 팩스 전화번호 알 수 있나요? 네. 고객님. 고객님의 주소지를 동까지 알려주시겠습니까? OOO도 OO동이요 OOOO지점 팩스번호는 OOO-OOO-OOOO입니다. 네. 고마워요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
 저 보험료 자동이체 계좌를 등록하려고 하는데 CMA계좌로 등록할 수 있나요? 네. 가능합니다. 고객님. 그러나 혹시 모를 경우를 대비해서 은행이나 해당 증권사에 OOOO보험사의 자동이체 등록이 가능한지 문의하시기 바랍니다. 아? 그래요? 그럼 자동이체 등록이 되면 문자로 알려 주나요? 네. 그렇습니다. 고객님. 자동이체 부당출금이체를 방지하기 위해 자동이체 변동 사항이 발생되면 해당 은행에서 고객님께 발송하도록 되어있습니다 . 네.알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 저기요. 보험료가 이중출금 됐어요. 왜 이럽니까? 고객님. 불편드려 죄송합니다. 보험료가 계좌에서 이중출금 되셨다는 말씀이십니까? 아니요. 신용카드로 냈는데. 은행에서 자동으로 또 출금됐다고요. 신용카드 등록 신청을 하셨더라도 납입방법이 자동이체인 경우 자동이체 청구가 이루어지기 때문에 납입방법을 직원수금으로 변경 신청하시면 됩니다 . 그래요? 그럼 이중 출금된 금액 돌려준다는 거죠? 네. 그렇습니다. 고객님. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 저 보험해약했는데 보험료가 인출됐어요. 이거 환급해 주는 거죠? 네. 그렇습니다. 고객님 언제까지 돌려주는 거에요? 해지후 보험료 이체건은 이체일 이후 2영업일까지 인출된 계좌로 자동환급처리 되십니다 . 네. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요.,1
" 보험을 해지하려고 하는데 해지 방법 알려주세요. 계약관리점포 방문, 고객센터, 홈페이지를 통하여 계약해지를 진행할 수 있습니다. 계약해지 신청 시, 해지 취소가 불가능하며, 이후 발생하는 보험사고에 대해서는 보상이 불가능합니다. 그래요? 그럼 홈페이지에서 보험해지를 할 수 있네요? 네. 가능합니다. 그러나 홈페이지를 통한 보험 해지를 하기 위해서는 몇가지 조건을 충족해야 해지가 가능합니다. 네? 그럼 조건이 뭐에요? 해지환급금 3천만원 이하 장기보험 계약자, 계약자 본인명의 계좌가 있는 경우,계약자/피보험자/수익자 동일 월납 계약인 경우, 계약자 본인명의 휴대폰 인증을 진행할 수 있는 경우입니다. 네. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 제가 직장을 옮겼는데 누가 그러던데 보험사에 전화해야 한다고 하던데 그래요? 네. 맞습니다. 고객님 직장을 옮기는 거랑 보험이랑 무슨 상관이에요? 직업이나 직무의 경우, 보험료에 영향을 줄 수 있는 요인이기 때문에, 알릴의무가 부과됩니다. 아~ 그렇구나. 그럼 어떻게 변경하나요? 고객센터에 연락을 하시거나 당사 홈페이지 방문하여 변경하실 수 있습니다. 네. 알았아요. 혹시 다른 문의사항 있으십니까? 아니 근데 직장 옮긴거 알리면 보험료가 달라져요? 경우에 따라 다릅니다. 그럼 보험료가 어떤 때 변경되는데요? 보험계약자 또는 피보험자의 직업 또는 직무 변경으로 인한 위험의 변경사항 발생 시에, 보험료가 증액 또는 감액될 수 있습니다. 아~그래요? 네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 보험가입을 할 때 전화로 하면 서명을 못하잖아요. 그래도 전화로 가입할 수 있는거에요? 네. 가능합니다. 고객님 그럼 서명은 어떻게 대체해요? 통신판매로 가입한 상품은 자필서명 없이 음성녹음으로 효력이 발생합니다.  아~그렇구나. 근데 음성녹음한 거 제가 다시 들을 수 있어요? 네. 가능합니다. 고객님. 하며, 요청 시에는 언제든지 계약담당지점을 통해서 음성녹음 재확인이 가능합니다 혹시 다른 문의사항 있으십니까? 저 궁금해서 그런데 태아보험 있잖아요. 그거 들려고 할 때 엄마가 혹시 미성년자면 서명을 누가 해야해요? ?혼인신고를 한 미성년자인 경우 법적으로 성인으로 간주하여 본인 및 배우자가 태아의 법정대리인이 되고, 혼인신고를 하지 않은 경우 미성년자의 법정대리인이 자필서명 하셔야 합니다. 그리고 자필서명을 다른 사람이 할 경우 보험이 해지되거나 그럴 수 있죠? 네. 맞습니다. 고객님 네. 고마워요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 저한테 보험가입에 관해서 묻는 전화 왔어요. 이거 괜찮은거 맞죠? 혹시 발신번호가 OOOO-OOOO입니까? 네. 맞아요. 보험가입 이후 15일 이내에 모니터링을 통하여 가입하신 계약의 완전판매 준수여부를 확인하는 완전판매 모니터링 제도가 있습니다. 완전판매 모니터링을 하기위한 전화입니다. 안심하셔도 됩니다. 아. 그렇구나. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" OO보험사에 완전판매 제도라는게 있던데 그게 뭐에요? 완전판매제도는 보험계약 체결시 3대 기본지키기가 정상적으로 이루어지게 하려는 제도입니다.  3대 기본이 뭔데요? 자필서명, 쳥약서 부본전달 및 주요 내용 설명을 말합니다. 아~그렇구나. 그리고 혹시나 약관을 분실하거나 그러면 인터넷에서 약관을 확인할 수 있죠? 네. 그렇습니다. 고객님 네. 알겠습니다.  혹시 다른 문의사항 있으십니까? 근데 판매중지된 보험의 약관도 홈페이지에서 볼 수 있나요? 네. 가능합니다. 고객님 네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요. 제가 들고 있는 보험을 가지고 대출이 가능한가요? 죄송하지만 현재 신규 대출은 잠정적으로 중단된 상태입니다. 그럼 대출이 안돼요? 네. 그렇습니다. 고객님. 휴~알겠습니다. 혹시 다른 문의사항 있으십니까? 그럼 원래 대출을 하고 있는 사람 대출을 연장은 할 수 있나요? 네. 가능하십니다. 고객님. 아~그래요? 그럼 지금 가지고 있는 대출 연장 신청해주세요. 신용대출의 연장조건은 고객님의 거래충실도 및 신용상태에 따라 달라질 수 있는 사항으로 가까운 고객지원팀으로 문의하여 주시기 바랍니다. 네.알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 저 있잖아요. 대출에 관해서 문의 좀 하려구요. 보험계약 대출이 뭔가요? 고객님께서 가입하신 장기보험 또는 연금보험의 해지환급금을 담보로 대출받는 것을 말합니다. 아~그래요? 그럼 지금 현재 해약했을 때 나올 수 있는 돈 안에서 대출을 받을 수 있다는 거네요? 네. 그렇습니다. 고객님. 그럼 지금 제가 가지고 있는 보험의 해지환급금을 다 대출 받을 수도 있나요? 아닙니다. 고객님. 계약 해지환급금의 30~95% 이내에서 보험계약대출이 가능하며 일부 불가한 상품도 있습니다. 그래요? 그럼 불가능한 상품은 뭐에요? 불가능한 상품에 대한 문의는 고객센터에 연락을 하거나 홈페이지를 방문하여 알아보실수 있습니다. 그래요? 그럼 대출을 받으려면 어떻게 해야해요? 고객센터에 연락을 주시거나, 당사 창구를 통해 대출에 대한 상담을 받으실 수 있고, 인터넷 홈페이지나 스마트폰 앱을 통하여서도 상담 받으실 수 있습니다. 네. 그럼 고객센터 연락처 알려주세요. 고객센터 연락처는 OOOO-OOOO입니다. 네. 알겠어요. 혹시 다른 문의사항 있으십니까? 그런데 혹시 제가 보험대출을 받으면 보험 보상 못 받는 건 아니죠? 네, 그렇습니다. 보험계약대출을 받은 경우라도 보상을 받을 수 있습니다. 아~네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 저 대출 신청하려구요. 아~그러세요. 고객님? 어떤 대출상품을 알아보시나요? 대출 종류가 뭐, 뭐 있어요? 보험계약대출, 담보대출, 신용대출이 있습니다. 보험계약대출을 받으려고 해요. 신청해주세요. 고객님. 안타깝지만 대출 신청을 하기 위해서는 고객센터에 연락을 하시거나, 당사 창구를 통해 대출에 대한 상담을 받으실 수 있고, 인터넷 홈페이지나 스마트폰 앱을 통하여서도 상담 받으신 후 대출을 받으실 수 있습니다. 아~그래요? 그럼 제가 상담 신청을 하고 상담받고 그리고 대출 받을 수 있는거네요? 네. 그렇습니다. 고객님. 그럼 고객센터 연락처 알려주세요. 고객센터 연락처는 OOOO-OOOO입니다. 혹시 다른 문의사항 있으십니까? 보험계약대출 신청하고 만일 대출이 되면 혹시 다른 사람 명의 계좌로 대출금 받을 수 있나요? 원칙은 본인명의 계좌로만 송금이 가능합니다. 그러나 부득이한 사정이 있으시다면 고객지원팀을 방문해 주시면 처리가 가능합니다. 아~그렇구나. 그리고 만일 대출 받고 나중에 상환은 언제해요? 대출계약의 보험계약만기일까지 상환하시면 됩니다. 아~그렇구나. 나중에 만기 때 보험금 받을 때 그 돈을 빼고 준다는 말이죠? 네. 그렇습니다. 고객님 그럼 이자는 어떻게 해요? 보험계약대출의 이자에 관해서는 대출 상품마다 다르기때문에 대출 받으신 후 문의해주시기 바랍니다. 아~알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
" 저기 보험계약대출 이자에 대해 문의 좀 하려구요. 이자 산출 방법이 어떻게 됩니까? 보험계약대출이자는 ?일단위로 계산되며, 이자일수는 대출일은 포함하지 않고 이자기간 종료일 즉 납입일은 포함하여 이자일수를 계산합니다. 정확히 어떻게 계산해요? 이자계산 산출식은  보험계약대출 이자 = 보험계약대출금 × 대출이율 × 이자일수 ÷ 365일입니다. 아~그렇구나. 그리고 대출이자는 자동이체를 꼭 해야하나요? 네. 그렇습니다. 고객님. 보험계약대출 이자납입은 자동이체를 원칙으로 하고 있습니다. 실수로 통장에 돈이 없어서 대출이자가 못 빠져나가거나 그러면 어떻게 하나요? 고객센터를 통해 계약자 본인의 통장에서 즉시출금을 요청하시거나 계약자 전용 가상계좌로 대출이자를 납입하실 수 있습니다. 또한 홈페이지를 통해서도 대출이자를 계약자 본인의 통장에서 즉시출금으로 납입하실 수 있습니다. 계약자 전용 가상계좌는 계속 바뀌는 거에요? 보험계약대출 가상계좌는 평생계좌로 고객님께서 보험계약대출 이자를 상환하실때 언제나 사용하실 수 있습니다. 그렇구나. 실수로 돈이 안나가서 이자를 못 냈을 때 가상계좌로 돈을 넣으면 괜찮은 거네요? 네. 그렇습니다. 그러나 대출이자는 날짜가 경과함에 따라 금액이 달라지기 때문에 대출이자는 다시 안내받아서 정확한 금액으로 입금하시기 바랍니다. 아~네. 알겠어요. 혹시 다른 문의사항 있으십니까? 혹시 대출이자 납부하는 계좌를 변경하려고 할 때 인터넷이나 스마트폰으로 변경할 수 있죠? 네. 그렇습니다. 고객님. 그러나 본인 명의가 아니라 타인명의의 계좌로 변경하실 경우는 그렇치 않습니다. 그러면 타인명의 계좌로는 변경할 수 없는건가요? 아닙니다. 고객님. 고객창구를 방문하여 변경하실 수 있습니다. 아~네. 알겠어요. 네. 감사합니다. 오늘도 행복한 하루 되세요.",1
 채무를 약정한 기일 내에 변제하지 아니한 자'라는 말이 있던데 이게 무슨 말이에요? 네. 고객님. 일반적으로 이야기 하는 신용불량자를 칭하는 말입니다. 아~그렇구나. 신용불량자는 담보대출 받을 수 있나요? 안타깝지만 담보대출 신청은 불가합니다. 그럼 빚을 다 갚으면 신용불량자라고 받는 불이익을 없앨 수 있나요? 아닙니다. 고객님. 연체금을 모두 상환하여 등록사유가 해소된다 하더라도 일정기간 기록보존되어 금융거래제한이 지속될 수 있습니다 아~그렇구나…혹시 제 신용이 어떻게 되는지 알고 싶은데 알 수 있는 방법이 뭔가요? 가까운 고객지원센터를 방문하여 담당자의 안내에 따라 개인신용정보조회 동의 절차를 거친 뒤 신용등급정보를 확인하실 수 있습니다. 아~네. 저 가까운 고객지원센터 위치 알려주세요. 네. 고객님. 지금 거주하시는 주소지를 동까지 알려주세요. OOO도 OO동이요. 네. 감사합니다. OO도 O구 OO동 OOO-O입니다. 네. 고마워요. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루 되세요.,1
" 아파트 담보대출 받고 싶은데 받을 수 있나요? 네. 가능합니다. 고객님 대출 신청은 어떻게 하나요? 고객센터로 연락을 주시거나 인터넷 홈페이지를 방문하시거나 스마트폰 앱을 통해 상담신청 후 상담받고 대출 신청이 가능합니다. 그리고 고객지원센터 창구를 방문하여 대출 신청할 수 도 있습니다. 아~그래요? 담보대출할 때 필요한 서류는 뭐가 있나요? 해당 아파트의 등기권리증, 등기부등본, 인감증명서 2통, 인감도장, 신분증 또는 주민등록증, 주민등록등/초본 각 1통, 본인명의 은행통장이 필요하고 투기지역 대출을 받거나 타금융기관 대출이 있을 경우 금융거래확인서가 필요합니다. 소득증빙 서류로 근로소득 원천징수연수증, 소득금액증명원 등을 가져오시면 됩니다. 아~네. 그리고 아파트담보대출을 할 때 대출원금과 이자가 자동이체 되는 내역을 매 월 알려주시죠? 네. 그렇습니다. 자동이체 내역 수신 신청 고객에 한하여 알려드립니다. 아~제가 수신 신청을 해야하는 거에요? 네. 그렇습니다. 고객님. 그럼 수신 신청을 어떻게 하나요? 가까운 고객지원센터 방문 또는 고객센터를 통하여 신청하실 수 있습니다. 네. 그럼 자동이체 내역을 문자로 받아보는 건가요? 네.  카카오톡, 문자메시지 또는 이메일 중 택일하여 수신하실 수 있습니다.  네. 알겠습니다. 혹시 다른 문의사항 있으십니까? 아니요. 네. 감사합니다. 오늘도 행복한 하루되세요.",1
" 제가 자동차보험을 가입하려고 하는데 마일리지 특약이라는게 있더라구요. 그게 뭔가요? 일정거리 이하로 운전하면 운행거리에 따라 할인을 해주는 제도입니다. 아~그래요? 할인율은 어떻게 되나요? 고객님의 운전경력, 사고정도 등에 따라 상이합니다. 아~그래요? 그럼 마일리지 특약을 가입할 때 사진을 등록해야 하나요? 네. 그렇습니다. 고객님 그럼 인터넷으로 사진등록이 가능하겠네요? 네. 그렇습니다. 고객님 인터넷으로 사진 등록하려면 경로가 어떻게 되나요? 홈페이지→로그인 → 자동차보험 계약관리 → 자동차특약 사진등록조회 현대해상 앱 → 인터넷창구 → 자동차보험 계약관리 → OO마일리지특약사진등록으로 하시면 됩니다. 마일리지 사진을 등록하고 잘 등록되었는지 확인하려면 어떻게 해야 하나요? 홈페이지 → 인터넷창구 → 자동차보험 계약관리→ 자동차특약사진등록/조회 → 사진등록조회 Tab에서 조회하실 수 있습니다.  네. 알겠어요. 혹시 다른 문의사항 있으십니까? 그런데 마일리지 사진을 등록했는데 사진확인이 안되는 경우가 있다고 하던데 그건 왜 그런거에요?  OO마일리지특약 사진조회는 3년 이내 등록한 사진만 조회 가능합니다. 아..그래요?  네. 그렇습니다. 고객님. 오늘도 행복한 하루 되세요.",1
" 실손보험료를 카드로 내고 싶은데 혹시 인터넷으로 카드결제를 등록할 수 있나요? 네. 인터넷으로 보험료납부 카드를 등록할 수 있습니다. 어떻게 하면 등록할 수 있나요? OO보험 홈페이지 로그인 → 인터넷창구 → 장기보험 계약관리 → '신용카드 등록/변경/삭제' 메뉴에서 보험료납부를 하시고자 하는 카드를 등록하실 수 있습니다. 아~그래요? 그럼 이번달 보험료를 인터넷으로 아예 결제할 수 있어요? 죄송하지만 직접 결제는 불가능합니다. 그럼 인터넷에서 카드 등록하면 다음달부터 바로 거기로 결제 가능한 거죠? 아닙니다. 고객님. 등록 이후 해당 카드로 자동 납부 되는 것이 아닙니다. 그럼 자동 납부 하려면 어떻게 해야 되는데요? 카드를 등록하신 뒤, 해당 계약점포로 전화를 하여, 등록된 신용카드로 장기보험료 결제를 하고자 하는 의사를 밝히셔야 해당 카드로 결제 가능합니다. 아..그래요? 많이 복잡하네요. 차라리 이럴거면 처음부터 계약한 곳으로 찾아가겠어요.  불편드려 죄송합니다. 저기 제가 계약한 곳 전화번호를 모르는데 어떻하면 좋죠? 고객님의 개인정보 검색을 위해 고객님의 개인정보 몇가지 여쭈어 볼려고 합니다. 동의하십니까? 네. 고객님의 성함이 어떻게 되십니까? OOO이요. 고객님의 전화번호가 어떻게 되십니까? OOO-OOOO-OOOO이요. 고객님의 자택주소가 OOO도 OO시 OO로 다음 주소가 어떻게 되십니까? OO OOO아파트 OOO동 OOOO호요. 소중한 정보확인 감사합니다. 고객님께서 가입하신 점포는 OOO점이구요. 연락처는 OOO-OOO-OOOO입니다. 네. 고마워요. 혹시 다른 문의사항 있으십니까? 아니요. 감사합니다. 오늘도 행복한 하루 되세요.",1
 저 자동차 보험을 가입하려고 합니다. 그런데 제 차를 저와 제 아내가 운전을 하는데. 보험을 어떻게 가입하면 되나요? 고객님 명의로 보험을 가입하시고 고객님의 배우자는 배우자한정으로 등록하시면 됩니다. 아~그래요? 혹시 배우자 한정으로 지정해 놓으면 저희 아내가 나중에 보험에 가입할 때 운전경력 인정해 주나요? 아닙니다. 만일 배우자의 운전경력 인정을 받으시려면 가입경력인정자로 등록하시면 됩니다. 가입경력인정자가 뭔데요? 자동차보험을 계약할 때 운전가능한 피보험자 중 가족 또는 지정운전자를 가입경력 인정자로 등록하시면 해당 운전자가 향후 본인명의로 자동차보험을 가입할때 보험가입경력을 인정받으실 수 있는 것입니다. 가입경력인정자로 등록할 수 있는 사람들은 어떤 사람들이에요? 기명피보험자에 지정1인특약이나  부부와 지정1인을 등록할 수 있습니다. 가입하려면 어떻게 해야 하나요? 인터넷 홈페이지를 방문하시거나 고객센터에 전화하여 신청가능합니다. 인터넷 홈페이지 경로는 어떻게 되나요? 홈페이지에 접속 하시어 로그인 후  인터넷 창구→ 자동차보험 계약관리 → 가입경력인정 신청/변경을 클릭하시어 신청하시면 됩니다. 고객센터에 연락처는 어떻게 되나요? 고객센터 연락처는 OOOO-OOOO입니다. 혹시 전화로 가입경력인정 신청을 하려면 제 아내의 동의가 있어야 하나요? 네. 그렇습니다. 고객님. 만일 고객센터를 통해 가입경력인정을 신청하실 경우 고객님의 배우자 분의 동의를 녹취하여야 됨을 양해부탁드립니다. 아. 네 알겠습니다. 혹시 다른 문의사항 있으십니까? 그런면 인터넷으로 가입할 때는 녹취안하고 그냥 가입이 가능해요? 네. 그러나 고객님의 배우자 분의 공인인증서나 핸드폰을 이용하여 본인인증 절차를 거치셔야 합니다. 아.. 그렇구나. 네 감사해요. 감사합니다. 오늘도 행복한 하루 되세요.,1
 제가 한 달동안 출장을 가서 제 차를 조카에게 타고 다니라고 했는데 자동차보험은 어떻게 해야 해요? 지금 보유하고 계신 자동차보험에 단기운전자 확대특약에 가입하시면 조카분이 운전하시는 기간동안 보험을 보장받으실 수 있습니다. 아. 그래요? 단기운전자확대특약의 최대보장기간이 어떻게 되나요? 최대 60일까지입니다. 혹시 가입에 제한 조건은 없나요? 네. 없습니다.  운전자의 연령 및 범위에 관계없이 누구나 운전이 가능합니다. 아~그래요? 혹시 이 특약 가입 당일 보장을 받을 수 있나요? 아닙니다. 당일 가입이 불가능하므로 최소 하루 전 미리 가입하셔야 합니다. 단기운전자 확대특약 가입 방법이 어떻게 되나요? 인터넷 홈페이지나 스마트폰 앱을 통하여 신청이 가능하시고 고객센터에 연락하여 신청이 가능합니다. 아~그래요? 그럼 인터넷 홈페이지 신청방법알려주세요. 고객님 인터넷 홈페이지를 통하여 신청하실 경우 특약가입 완료 후 취소는 불가하니 정확하게 입력해주셔야 합니다. 네. 알았어요.  OO보험 홈페이지에 접속하셔서 로그인 후 인터넷창구로 가셔서 단기운전자확대특약을 클릭하시며 됩니다.  네. 알겠어요. 혹시 다른 문의사항 있으십니까? 아니요. 감사합니다. 오늘도 행복한 하루 되세요.,1
